city;date;meantemp;humidity;wind_speed;meanpressure
Plovdiv;17.3.2014;26.25;52.125;6.7125;1011.25
Plovdiv;17.3.2014;26.25;52.125;6.7125;1011.25
Plovdiv;17.3.2014;26.25;52.125;6.7125;1011.25
Plovdiv;17.3.2014;26.25;52.125;6.7125;1011.25
Plovdiv;17.3.2014;26.25;52.125;6.7125;1011.25
Plovdiv;23.6.2014;32.125;49.75;6.7125;996.25
Plovdiv;23.6.2014;32.125;49.75;6.7125;996.25
Plovdiv;23.6.2014;32.125;49.75;6.7125;996.25
Plovdiv;23.6.2014;32.125;49.75;6.7125;996.25
Plovdiv;23.6.2014;32.125;49.75;6.7125;996.25
Plovdiv;23.6.2014;32.125;49.75;6.7125;996.25
Plovdiv;26.4.2013;29.875;45.875;6.7125;1008.375
Plovdiv;26.4.2013;29.875;45.875;6.7125;1008.375
Plovdiv;26.4.2013;29.875;45.875;6.7125;1008.375
Plovdiv;26.4.2013;29.875;45.875;6.7125;1008.375
Plovdiv;26.4.2013;29.875;45.875;6.7125;1008.375
Plovdiv;26.4.2013;29.875;45.875;6.7125;1008.375
Plovdiv;6.4.2014;30.125;45.25;6.7125;1007.5
Plovdiv;6.4.2014;30.125;45.25;6.7125;1007.5
Plovdiv;6.4.2014;30.125;45.25;6.7125;1007.5
Plovdiv;6.4.2014;30.125;45.25;6.7125;1007.5
Plovdiv;6.4.2014;30.125;45.25;6.7125;1007.5
Plovdiv;6.4.2014;30.125;45.25;6.7125;1007.5
Plovdiv;26.2.2015;20.0;34.375;6.7125;1009.875
Plovdiv;26.2.2015;20.0;34.375;6.7125;1009.875
Plovdiv;26.2.2015;20.0;34.375;6.7125;1009.875
Plovdiv;26.2.2015;20.0;34.375;6.7125;1009.875
Plovdiv;26.2.2015;20.0;34.375;6.7125;1009.875
Plovdiv;26.2.2015;20.0;34.375;6.7125;1009.875
Plovdiv;27.5.2015;33.75;20.5;6.7125;1001.25
Plovdiv;27.5.2015;33.75;20.5;6.7125;1001.25
Plovdiv;27.5.2015;33.75;20.5;6.7125;1001.25
Plovdiv;27.5.2015;33.75;20.5;6.7125;1001.25
Plovdiv;27.5.2015;33.75;20.5;6.7125;1001.25
Plovdiv;27.5.2015;33.75;20.5;6.7125;1001.25
Plovdiv;15.10.2016;27.74074074074074;54.14814814814815;6.662962962962963;1010.5185185185184
Plovdiv;15.10.2016;27.74074074074074;54.14814814814815;6.662962962962963;1010.5185185185184
Plovdiv;15.10.2016;27.74074074074074;54.14814814814815;6.662962962962963;1010.5185185185184
Plovdiv;15.10.2016;27.74074074074074;54.14814814814815;6.662962962962963;1010.5185185185184
Plovdiv;15.10.2016;27.74074074074074;54.14814814814815;6.662962962962963;1010.5185185185184
Plovdiv;15.10.2016;27.74074074074074;54.14814814814815;6.662962962962963;1010.5185185185184
Plovdiv;31.3.2013;23.2;58.0;6.660000000000001;1008.6
Plovdiv;31.3.2013;23.2;58.0;6.660000000000001;1008.6
Plovdiv;31.3.2013;23.2;58.0;6.660000000000001;1008.6
Plovdiv;31.3.2013;23.2;58.0;6.660000000000001;1008.6
Plovdiv;31.3.2013;23.2;58.0;6.660000000000001;1008.6
Plovdiv;31.3.2013;23.2;58.0;6.660000000000001;1008.6
Plovdiv;27.2.2013;20.8;57.2;6.660000000000001;1015.2
Plovdiv;27.2.2013;20.8;57.2;6.660000000000001;1015.2
Plovdiv;27.2.2013;20.8;57.2;6.660000000000001;1015.2
Plovdiv;27.2.2013;20.8;57.2;6.660000000000001;1015.2
Plovdiv;27.2.2013;20.8;57.2;6.660000000000001;1015.2
Plovdiv;27.2.2013;20.8;57.2;6.660000000000001;1015.2
Plovdiv;17.4.2013;29.2;24.2;6.659999999999999;1002.2
Plovdiv;17.4.2013;29.2;24.2;6.659999999999999;1002.2
Plovdiv;17.4.2013;29.2;24.2;6.659999999999999;1002.2
Plovdiv;17.4.2013;29.2;24.2;6.659999999999999;1002.2
Plovdiv;17.4.2013;29.2;24.2;6.659999999999999;1002.2
Plovdiv;17.4.2013;29.2;24.2;6.659999999999999;1002.2
Plovdiv;9.8.2014;29.235294117647054;80.47058823529412;6.652941176470588;1001.6470588235294
Plovdiv;9.8.2014;29.235294117647054;80.47058823529412;6.652941176470588;1001.6470588235294
Plovdiv;9.8.2014;29.235294117647054;80.47058823529412;6.652941176470588;1001.6470588235294
Plovdiv;9.8.2014;29.235294117647054;80.47058823529412;6.652941176470588;1001.6470588235294
Plovdiv;9.8.2014;29.235294117647054;80.47058823529412;6.652941176470588;1001.6470588235294
Plovdiv;9.8.2014;29.235294117647054;80.47058823529412;6.652941176470588;1001.6470588235294
Plovdiv;24.1.2016;11.1875;86.25;6.624999999999999;1019.0625
Plovdiv;24.1.2016;11.1875;86.25;6.624999999999999;1019.0625
Plovdiv;24.1.2016;11.1875;86.25;6.624999999999999;1019.0625
Plovdiv;24.1.2016;11.1875;86.25;6.624999999999999;1019.0625
Plovdiv;24.1.2016;11.1875;86.25;6.624999999999999;1019.0625
Plovdiv;24.1.2016;11.1875;86.25;6.624999999999999;1019.0625
Plovdiv;25.9.2013;28.571428571428573;75.0;6.614285714285715;1005.4285714285714
Plovdiv;25.9.2013;28.571428571428573;75.0;6.614285714285715;1005.4285714285714
Plovdiv;25.9.2013;28.571428571428573;75.0;6.614285714285715;1005.4285714285714
Plovdiv;25.9.2013;28.571428571428573;75.0;6.614285714285715;1005.4285714285714
Plovdiv;25.9.2013;28.571428571428573;75.0;6.614285714285715;1005.4285714285714
Plovdiv;25.9.2013;28.571428571428573;75.0;6.614285714285715;1005.4285714285714
Plovdiv;21.2.2013;20.0;67.28571428571429;6.614285714285714;1015.4285714285714
Plovdiv;21.2.2013;20.0;67.28571428571429;6.614285714285714;1015.4285714285714
Plovdiv;21.2.2013;20.0;67.28571428571429;6.614285714285714;1015.4285714285714
Plovdiv;21.2.2013;20.0;67.28571428571429;6.614285714285714;1015.4285714285714
Plovdiv;21.2.2013;20.0;67.28571428571429;6.614285714285714;1015.4285714285714
Plovdiv;21.2.2013;20.0;67.28571428571429;6.614285714285714;1015.4285714285714
Plovdiv;23.11.2016;22.82608695652174;51.43478260869565;6.604347826086956;1013.1739130434784
Plovdiv;23.11.2016;22.82608695652174;51.43478260869565;6.604347826086956;1013.1739130434784
Plovdiv;23.11.2016;22.82608695652174;51.43478260869565;6.604347826086956;1013.1739130434784
Plovdiv;23.11.2016;22.82608695652174;51.43478260869565;6.604347826086956;1013.1739130434784
Plovdiv;23.11.2016;22.82608695652174;51.43478260869565;6.604347826086956;1013.1739130434784
Plovdiv;23.11.2016;22.82608695652174;51.43478260869565;6.604347826086956;1013.1739130434784
Plovdiv;17.7.2016;28.125;86.5625;6.6000000000000005;1001.3333333333334
Plovdiv;17.7.2016;28.125;86.5625;6.6000000000000005;1001.3333333333334
Plovdiv;17.7.2016;28.125;86.5625;6.6000000000000005;1001.3333333333334
Plovdiv;17.7.2016;28.125;86.5625;6.6000000000000005;1001.3333333333334
Plovdiv;17.7.2016;28.125;86.5625;6.6000000000000005;1001.3333333333334
Plovdiv;17.7.2016;28.125;86.5625;6.6000000000000005;1001.3333333333334
Plovdiv;22.5.2016;36.8;44.8;6.553333333333333;996.4666666666668
Plovdiv;22.5.2016;36.8;44.8;6.553333333333333;996.4666666666668
Plovdiv;22.5.2016;36.8;44.8;6.553333333333333;996.4666666666668
Plovdiv;22.5.2016;36.8;44.8;6.553333333333333;996.4666666666668
Plovdiv;22.5.2016;36.8;44.8;6.553333333333333;996.4666666666668
Plovdiv;22.5.2016;36.8;44.8;6.553333333333333;996.4666666666668
Plovdiv;11.3.2016;25.066666666666663;67.8;6.546666666666667;1012.5333333333332
Plovdiv;11.3.2016;25.066666666666663;67.8;6.546666666666667;1012.5333333333332
Plovdiv;11.3.2016;25.066666666666663;67.8;6.546666666666667;1012.5333333333332
Plovdiv;11.3.2016;25.066666666666663;67.8;6.546666666666667;1012.5333333333332
Plovdiv;11.3.2016;25.066666666666663;67.8;6.546666666666667;1012.5333333333332
Plovdiv;11.3.2016;25.066666666666663;67.8;6.546666666666667;1012.5333333333332
Plovdiv;28.3.2016;25.933333333333334;52.8;6.546666666666667;7679.333333333333
Plovdiv;28.3.2016;25.933333333333334;52.8;6.546666666666667;7679.333333333333
Plovdiv;28.3.2016;25.933333333333334;52.8;6.546666666666667;7679.333333333333
Plovdiv;28.3.2016;25.933333333333334;52.8;6.546666666666667;7679.333333333333
Plovdiv;28.3.2016;25.933333333333334;52.8;6.546666666666667;7679.333333333333
Plovdiv;28.3.2016;25.933333333333334;52.8;6.546666666666667;7679.333333333333
Plovdiv;1.8.2014;33.25;59.5;6.500000000000001;998.0
Plovdiv;1.8.2014;33.25;59.5;6.500000000000001;998.0
Plovdiv;1.8.2014;33.25;59.5;6.500000000000001;998.0
Plovdiv;1.8.2014;33.25;59.5;6.500000000000001;998.0
Plovdiv;1.8.2014;33.25;59.5;6.500000000000001;998.0
Plovdiv;1.8.2014;33.25;59.5;6.500000000000001;998.0
Plovdiv;24.6.2015;37.25;63.875;6.5;995.375
Plovdiv;24.6.2015;37.25;63.875;6.5;995.375
Plovdiv;24.6.2015;37.25;63.875;6.5;995.375
Plovdiv;24.6.2015;37.25;63.875;6.5;995.375
Plovdiv;24.6.2015;37.25;63.875;6.5;995.375
Plovdiv;24.6.2015;37.25;63.875;6.5;995.375
Plovdiv;25.2.2015;23.125;58.625;6.5;1008.5
Plovdiv;25.2.2015;23.125;58.625;6.5;1008.5
Plovdiv;25.2.2015;23.125;58.625;6.5;1008.5
Plovdiv;25.2.2015;23.125;58.625;6.5;1008.5
Plovdiv;25.2.2015;23.125;58.625;6.5;1008.5
Plovdiv;25.2.2015;23.125;58.625;6.5;1008.5
Plovdiv;3.5.2016;35.5;30.375;6.49375;1004.3125
Plovdiv;3.5.2016;35.5;30.375;6.49375;1004.3125
Plovdiv;3.5.2016;35.5;30.375;6.49375;1004.3125
Plovdiv;3.5.2016;35.5;30.375;6.49375;1004.3125
Plovdiv;3.5.2016;35.5;30.375;6.49375;1004.3125
Plovdiv;3.5.2016;35.5;30.375;6.49375;1004.3125
Plovdiv;14.6.2014;30.5;66.875;6.487500000000001;997.375
Plovdiv;14.6.2014;30.5;66.875;6.487500000000001;997.375
Plovdiv;14.6.2014;30.5;66.875;6.487500000000001;997.375
Plovdiv;14.6.2014;30.5;66.875;6.487500000000001;997.375
Plovdiv;14.6.2014;30.5;66.875;6.487500000000001;997.375
Plovdiv;14.6.2014;30.5;66.875;6.487500000000001;997.375
Plovdiv;9.5.2014;30.5;39.625;6.487500000000001;1000.4285714285714
Plovdiv;9.5.2014;30.5;39.625;6.487500000000001;1000.4285714285714
Plovdiv;9.5.2014;30.5;39.625;6.487500000000001;1000.4285714285714
Plovdiv;9.5.2014;30.5;39.625;6.487500000000001;1000.4285714285714
Plovdiv;9.5.2014;30.5;39.625;6.487500000000001;1000.4285714285714
Plovdiv;9.5.2014;30.5;39.625;6.487500000000001;1000.4285714285714
Plovdiv;3.6.2014;34.875;33.625;6.487500000000001;1000.0
Plovdiv;3.6.2014;34.875;33.625;6.487500000000001;1000.0
Plovdiv;3.6.2014;34.875;33.625;6.487500000000001;1000.0
Plovdiv;3.6.2014;34.875;33.625;6.487500000000001;1000.0
Plovdiv;3.6.2014;34.875;33.625;6.487500000000001;1000.0
Plovdiv;3.6.2014;34.875;33.625;6.487500000000001;1000.0
Plovdiv;10.7.2013;29.75;75.375;6.4875;995.75
Plovdiv;10.7.2013;29.75;75.375;6.4875;995.75
Plovdiv;10.7.2013;29.75;75.375;6.4875;995.75
Plovdiv;10.7.2013;29.75;75.375;6.4875;995.75
Plovdiv;10.7.2013;29.75;75.375;6.4875;995.75
Plovdiv;10.7.2013;29.75;75.375;6.4875;995.75
Plovdiv;17.12.2014;12.875;72.125;6.4875;1020.25
Plovdiv;17.12.2014;12.875;72.125;6.4875;1020.25
Plovdiv;17.12.2014;12.875;72.125;6.4875;1020.25
Plovdiv;17.12.2014;12.875;72.125;6.4875;1020.25
Plovdiv;17.12.2014;12.875;72.125;6.4875;1020.25
Plovdiv;17.12.2014;12.875;72.125;6.4875;1020.25
Plovdiv;12.3.2014;20.0;68.875;6.4875;1016.25
Plovdiv;12.3.2014;20.0;68.875;6.4875;1016.25
Plovdiv;12.3.2014;20.0;68.875;6.4875;1016.25
Plovdiv;12.3.2014;20.0;68.875;6.4875;1016.25
Plovdiv;12.3.2014;20.0;68.875;6.4875;1016.25
Plovdiv;12.3.2014;20.0;68.875;6.4875;1016.25
Plovdiv;26.12.2015;12.75;64.5;6.4875;1021.125
Plovdiv;26.12.2015;12.75;64.5;6.4875;1021.125
Plovdiv;26.12.2015;12.75;64.5;6.4875;1021.125
Plovdiv;26.12.2015;12.75;64.5;6.4875;1021.125
Plovdiv;26.12.2015;12.75;64.5;6.4875;1021.125
Plovdiv;26.12.2015;12.75;64.5;6.4875;1021.125
Plovdiv;31.5.2014;34.625;39.0;6.4875;999.625
Plovdiv;31.5.2014;34.625;39.0;6.4875;999.625
Plovdiv;31.5.2014;34.625;39.0;6.4875;999.625
Plovdiv;31.5.2014;34.625;39.0;6.4875;999.625
Plovdiv;31.5.2014;34.625;39.0;6.4875;999.625
Plovdiv;31.5.2014;34.625;39.0;6.4875;999.625
Plovdiv;2.5.2014;34.375;24.75;6.4875;1001.875
Plovdiv;2.5.2014;34.375;24.75;6.4875;1001.875
Plovdiv;2.5.2014;34.375;24.75;6.4875;1001.875
Plovdiv;2.5.2014;34.375;24.75;6.4875;1001.875
Plovdiv;2.5.2014;34.375;24.75;6.4875;1001.875
Plovdiv;2.5.2014;34.375;24.75;6.4875;1001.875
Plovdiv;14.4.2013;28.25;39.375;6.487499999999999;1007.0
Plovdiv;14.4.2013;28.25;39.375;6.487499999999999;1007.0
Plovdiv;14.4.2013;28.25;39.375;6.487499999999999;1007.0
Plovdiv;14.4.2013;28.25;39.375;6.487499999999999;1007.0
Plovdiv;14.4.2013;28.25;39.375;6.487499999999999;1007.0
Plovdiv;14.4.2013;28.25;39.375;6.487499999999999;1007.0
Plovdiv;26.7.2016;30.3125;82.0;6.485714285714287;1003.125
Plovdiv;26.7.2016;30.3125;82.0;6.485714285714287;1003.125
Plovdiv;26.7.2016;30.3125;82.0;6.485714285714287;1003.125
Plovdiv;26.7.2016;30.3125;82.0;6.485714285714287;1003.125
Plovdiv;26.7.2016;30.3125;82.0;6.485714285714287;1003.125
Plovdiv;26.7.2016;30.3125;82.0;6.485714285714287;1003.125
Plovdiv;8.7.2013;29.83333333333333;75.16666666666667;6.483333333333334;997.5
Plovdiv;8.7.2013;29.83333333333333;75.16666666666667;6.483333333333334;997.5
Plovdiv;8.7.2013;29.83333333333333;75.16666666666667;6.483333333333334;997.5
Plovdiv;8.7.2013;29.83333333333333;75.16666666666667;6.483333333333334;997.5
Plovdiv;8.7.2013;29.83333333333333;75.16666666666667;6.483333333333334;997.5
Plovdiv;8.7.2013;29.83333333333333;75.16666666666667;6.483333333333334;997.5
Plovdiv;22.8.2013;29.166666666666668;74.83333333333333;6.483333333333334;1001.1666666666666
Plovdiv;22.8.2013;29.166666666666668;74.83333333333333;6.483333333333334;1001.1666666666666
Plovdiv;22.8.2013;29.166666666666668;74.83333333333333;6.483333333333334;1001.1666666666666
Plovdiv;22.8.2013;29.166666666666668;74.83333333333333;6.483333333333334;1001.1666666666666
Plovdiv;22.8.2013;29.166666666666668;74.83333333333333;6.483333333333334;1001.1666666666666
Plovdiv;22.8.2013;29.166666666666668;74.83333333333333;6.483333333333334;1001.1666666666666
Plovdiv;26.6.2013;30.666666666666668;71.5;6.483333333333333;999.0
Plovdiv;26.6.2013;30.666666666666668;71.5;6.483333333333333;999.0
Plovdiv;26.6.2013;30.666666666666668;71.5;6.483333333333333;999.0
Plovdiv;26.6.2013;30.666666666666668;71.5;6.483333333333333;999.0
Plovdiv;26.6.2013;30.666666666666668;71.5;6.483333333333333;999.0
Plovdiv;26.6.2013;30.666666666666668;71.5;6.483333333333333;999.0
Plovdiv;11.12.2013;16.625;71.875;6.475000000000001;1014.125
Plovdiv;11.12.2013;16.625;71.875;6.475000000000001;1014.125
Plovdiv;11.12.2013;16.625;71.875;6.475000000000001;1014.125
Plovdiv;11.12.2013;16.625;71.875;6.475000000000001;1014.125
Plovdiv;11.12.2013;16.625;71.875;6.475000000000001;1014.125
Plovdiv;11.12.2013;16.625;71.875;6.475000000000001;1014.125
Plovdiv;30.12.2013;12.375;79.5;6.4750000000000005;1018.125
Plovdiv;30.12.2013;12.375;79.5;6.4750000000000005;1018.125
Plovdiv;30.12.2013;12.375;79.5;6.4750000000000005;1018.125
Plovdiv;30.12.2013;12.375;79.5;6.4750000000000005;1018.125
Plovdiv;30.12.2013;12.375;79.5;6.4750000000000005;1018.125
Plovdiv;30.12.2013;12.375;79.5;6.4750000000000005;1018.125
Plovdiv;7.10.2015;28.625;65.75;6.4750000000000005;1009.125
Plovdiv;7.10.2015;28.625;65.75;6.4750000000000005;1009.125
Plovdiv;7.10.2015;28.625;65.75;6.4750000000000005;1009.125
Plovdiv;7.10.2015;28.625;65.75;6.4750000000000005;1009.125
Plovdiv;7.10.2015;28.625;65.75;6.4750000000000005;1009.125
Plovdiv;7.10.2015;28.625;65.75;6.4750000000000005;1009.125
Plovdiv;26.8.2013;32.0;69.875;6.475;997.8571428571428
Plovdiv;26.8.2013;32.0;69.875;6.475;997.8571428571428
Plovdiv;26.8.2013;32.0;69.875;6.475;997.8571428571428
Plovdiv;26.8.2013;32.0;69.875;6.475;997.8571428571428
Plovdiv;26.8.2013;32.0;69.875;6.475;997.8571428571428
Plovdiv;26.8.2013;32.0;69.875;6.475;997.8571428571428
Plovdiv;3.5.2014;31.75;33.375;6.475;1003.625
Plovdiv;3.5.2014;31.75;33.375;6.475;1003.625
Plovdiv;3.5.2014;31.75;33.375;6.475;1003.625
Plovdiv;3.5.2014;31.75;33.375;6.475;1003.625
Plovdiv;3.5.2014;31.75;33.375;6.475;1003.625
Plovdiv;3.5.2014;31.75;33.375;6.475;1003.625
Plovdiv;19.10.2016;28.925925925925927;49.18518518518518;6.459259259259259;1008.5555555555557
Plovdiv;19.10.2016;28.925925925925927;49.18518518518518;6.459259259259259;1008.5555555555557
Plovdiv;19.10.2016;28.925925925925927;49.18518518518518;6.459259259259259;1008.5555555555557
Plovdiv;19.10.2016;28.925925925925927;49.18518518518518;6.459259259259259;1008.5555555555557
Plovdiv;19.10.2016;28.925925925925927;49.18518518518518;6.459259259259259;1008.5555555555557
Plovdiv;19.10.2016;28.925925925925927;49.18518518518518;6.459259259259259;1008.5555555555557
Plovdiv;18.12.2016;16.083333333333332;64.54166666666667;6.420833333333331;1018.0833333333334
Plovdiv;18.12.2016;16.083333333333332;64.54166666666667;6.420833333333331;1018.0833333333334
Plovdiv;18.12.2016;16.083333333333332;64.54166666666667;6.420833333333331;1018.0833333333334
Plovdiv;18.12.2016;16.083333333333332;64.54166666666667;6.420833333333331;1018.0833333333334
Plovdiv;18.12.2016;16.083333333333332;64.54166666666667;6.420833333333331;1018.0833333333334
Plovdiv;18.12.2016;16.083333333333332;64.54166666666667;6.420833333333331;1018.0833333333334
Plovdiv;2.8.2016;30.6875;72.125;6.375;310.4375
Plovdiv;2.8.2016;30.6875;72.125;6.375;310.4375
Plovdiv;2.8.2016;30.6875;72.125;6.375;310.4375
Plovdiv;2.8.2016;30.6875;72.125;6.375;310.4375
Plovdiv;2.8.2016;30.6875;72.125;6.375;310.4375
Plovdiv;2.8.2016;30.6875;72.125;6.375;310.4375
Plovdiv;1.10.2013;28.285714285714285;68.71428571428571;6.371428571428571;1007.7142857142856
Plovdiv;1.10.2013;28.285714285714285;68.71428571428571;6.371428571428571;1007.7142857142856
Plovdiv;1.10.2013;28.285714285714285;68.71428571428571;6.371428571428571;1007.7142857142856
Plovdiv;1.10.2013;28.285714285714285;68.71428571428571;6.371428571428571;1007.7142857142856
Plovdiv;1.10.2013;28.285714285714285;68.71428571428571;6.371428571428571;1007.7142857142856
Plovdiv;1.10.2013;28.285714285714285;68.71428571428571;6.371428571428571;1007.7142857142856
Plovdiv;14.8.2016;28.933333333333334;83.7;6.369999999999998;633.9
Plovdiv;14.8.2016;28.933333333333334;83.7;6.369999999999998;633.9
Plovdiv;14.8.2016;28.933333333333334;83.7;6.369999999999998;633.9
Plovdiv;14.8.2016;28.933333333333334;83.7;6.369999999999998;633.9
Plovdiv;14.8.2016;28.933333333333334;83.7;6.369999999999998;633.9
Plovdiv;14.8.2016;28.933333333333334;83.7;6.369999999999998;633.9
Plovdiv;3.7.2013;31.571428571428573;70.0;6.357142857142857;997.5714285714286
Plovdiv;3.7.2013;31.571428571428573;70.0;6.357142857142857;997.5714285714286
Plovdiv;3.7.2013;31.571428571428573;70.0;6.357142857142857;997.5714285714286
Plovdiv;3.7.2013;31.571428571428573;70.0;6.357142857142857;997.5714285714286
Plovdiv;3.7.2013;31.571428571428573;70.0;6.357142857142857;997.5714285714286
Plovdiv;3.7.2013;31.571428571428573;70.0;6.357142857142857;997.5714285714286
Plovdiv;12.4.2013;28.857142857142858;32.57142857142857;6.342857142857143;1007.5714285714286
Plovdiv;12.4.2013;28.857142857142858;32.57142857142857;6.342857142857143;1007.5714285714286
Plovdiv;12.4.2013;28.857142857142858;32.57142857142857;6.342857142857143;1007.5714285714286
Plovdiv;12.4.2013;28.857142857142858;32.57142857142857;6.342857142857143;1007.5714285714286
Plovdiv;12.4.2013;28.857142857142858;32.57142857142857;6.342857142857143;1007.5714285714286
Plovdiv;12.4.2013;28.857142857142858;32.57142857142857;6.342857142857143;1007.5714285714286
Plovdiv;17.8.2016;29.928571428571427;72.5;6.325;999.5185185185184
Plovdiv;17.8.2016;29.928571428571427;72.5;6.325;999.5185185185184
Plovdiv;17.8.2016;29.928571428571427;72.5;6.325;999.5185185185184
Plovdiv;17.8.2016;29.928571428571427;72.5;6.325;999.5185185185184
Plovdiv;17.8.2016;29.928571428571427;72.5;6.325;999.5185185185184
Plovdiv;17.8.2016;29.928571428571427;72.5;6.325;999.5185185185184
Plovdiv;7.1.2013;7.0;78.6;6.3;1020.0
Plovdiv;7.1.2013;7.0;78.6;6.3;1020.0
Plovdiv;7.1.2013;7.0;78.6;6.3;1020.0
Plovdiv;7.1.2013;7.0;78.6;6.3;1020.0
Plovdiv;7.1.2013;7.0;78.6;6.3;1020.0
Plovdiv;7.1.2013;7.0;78.6;6.3;1020.0
Plovdiv;25.8.2016;31.52;72.44;6.276923076923075;1004.4230769230768
Plovdiv;25.8.2016;31.52;72.44;6.276923076923075;1004.4230769230768
Plovdiv;25.8.2016;31.52;72.44;6.276923076923075;1004.4230769230768
Plovdiv;25.8.2016;31.52;72.44;6.276923076923075;1004.4230769230768
Plovdiv;25.8.2016;31.52;72.44;6.276923076923075;1004.4230769230768
Plovdiv;25.8.2016;31.52;72.44;6.276923076923075;1004.4230769230768
Plovdiv;14.3.2016;22.375;66.0;6.275;1014.3125
Plovdiv;14.3.2016;22.375;66.0;6.275;1014.3125
Plovdiv;14.3.2016;22.375;66.0;6.275;1014.3125
Plovdiv;14.3.2016;22.375;66.0;6.275;1014.3125
Plovdiv;14.3.2016;22.375;66.0;6.275;1014.3125
Plovdiv;14.3.2016;22.375;66.0;6.275;1014.3125
Plovdiv;30.12.2016;14.095238095238097;89.66666666666667;6.266666666666667;1017.904761904762
Plovdiv;30.12.2016;14.095238095238097;89.66666666666667;6.266666666666667;1017.904761904762
Plovdiv;30.12.2016;14.095238095238097;89.66666666666667;6.266666666666667;1017.904761904762
Plovdiv;30.12.2016;14.095238095238097;89.66666666666667;6.266666666666667;1017.904761904762
Plovdiv;30.12.2016;14.095238095238097;89.66666666666667;6.266666666666667;1017.904761904762
Plovdiv;30.12.2016;14.095238095238097;89.66666666666667;6.266666666666667;1017.904761904762
Plovdiv;25.6.2015;26.625;82.75;6.2625;994.75
Plovdiv;25.6.2015;26.625;82.75;6.2625;994.75
Plovdiv;25.6.2015;26.625;82.75;6.2625;994.75
Plovdiv;25.6.2015;26.625;82.75;6.2625;994.75
Plovdiv;25.6.2015;26.625;82.75;6.2625;994.75
Plovdiv;25.6.2015;26.625;82.75;6.2625;994.75
Plovdiv;20.7.2014;30.875;68.875;6.262499999999999;996.75
Plovdiv;20.7.2014;30.875;68.875;6.262499999999999;996.75
Plovdiv;20.7.2014;30.875;68.875;6.262499999999999;996.75
Plovdiv;20.7.2014;30.875;68.875;6.262499999999999;996.75
Plovdiv;20.7.2014;30.875;68.875;6.262499999999999;996.75
Plovdiv;20.7.2014;30.875;68.875;6.262499999999999;996.75
Plovdiv;22.2.2014;16.625;85.625;6.250000000000001;1017.375
Plovdiv;22.2.2014;16.625;85.625;6.250000000000001;1017.375
Plovdiv;22.2.2014;16.625;85.625;6.250000000000001;1017.375
Plovdiv;22.2.2014;16.625;85.625;6.250000000000001;1017.375
Plovdiv;22.2.2014;16.625;85.625;6.250000000000001;1017.375
Plovdiv;22.2.2014;16.625;85.625;6.250000000000001;1017.375
Plovdiv;19.7.2014;29.875;71.0;6.25;995.125
Plovdiv;19.7.2014;29.875;71.0;6.25;995.125
Plovdiv;19.7.2014;29.875;71.0;6.25;995.125
Plovdiv;19.7.2014;29.875;71.0;6.25;995.125
Plovdiv;19.7.2014;29.875;71.0;6.25;995.125
Plovdiv;19.7.2014;29.875;71.0;6.25;995.125
Plovdiv;27.7.2014;31.714285714285715;65.42857142857143;6.25;1001.875
Plovdiv;27.7.2014;31.714285714285715;65.42857142857143;6.25;1001.875
Plovdiv;27.7.2014;31.714285714285715;65.42857142857143;6.25;1001.875
Plovdiv;27.7.2014;31.714285714285715;65.42857142857143;6.25;1001.875
Plovdiv;27.7.2014;31.714285714285715;65.42857142857143;6.25;1001.875
Plovdiv;27.7.2014;31.714285714285715;65.42857142857143;6.25;1001.875
Plovdiv;16.9.2014;30.625;65.125;6.25;1002.25
Plovdiv;16.9.2014;30.625;65.125;6.25;1002.25
Plovdiv;16.9.2014;30.625;65.125;6.25;1002.25
Plovdiv;16.9.2014;30.625;65.125;6.25;1002.25
Plovdiv;16.9.2014;30.625;65.125;6.25;1002.25
Plovdiv;16.9.2014;30.625;65.125;6.25;1002.25
Plovdiv;1.7.2014;31.375;65.125;6.25;1000.875
Plovdiv;1.7.2014;31.375;65.125;6.25;1000.875
Plovdiv;1.7.2014;31.375;65.125;6.25;1000.875
Plovdiv;1.7.2014;31.375;65.125;6.25;1000.875
Plovdiv;1.7.2014;31.375;65.125;6.25;1000.875
Plovdiv;1.7.2014;31.375;65.125;6.25;1000.875
Plovdiv;16.3.2014;23.125;58.5;6.25;1015.375
Plovdiv;16.3.2014;23.125;58.5;6.25;1015.375
Plovdiv;16.3.2014;23.125;58.5;6.25;1015.375
Plovdiv;16.3.2014;23.125;58.5;6.25;1015.375
Plovdiv;16.3.2014;23.125;58.5;6.25;1015.375
Plovdiv;16.3.2014;23.125;58.5;6.25;1015.375
Plovdiv;6.11.2014;23.0;56.25;6.25;1011.625
Plovdiv;6.11.2014;23.0;56.25;6.25;1011.625
Plovdiv;6.11.2014;23.0;56.25;6.25;1011.625
Plovdiv;6.11.2014;23.0;56.25;6.25;1011.625
Plovdiv;6.11.2014;23.0;56.25;6.25;1011.625
Plovdiv;6.11.2014;23.0;56.25;6.25;1011.625
Plovdiv;26.9.2015;29.25;53.5;6.25;1005.25
Plovdiv;26.9.2015;29.25;53.5;6.25;1005.25
Plovdiv;26.9.2015;29.25;53.5;6.25;1005.25
Plovdiv;26.9.2015;29.25;53.5;6.25;1005.25
Plovdiv;26.9.2015;29.25;53.5;6.25;1005.25
Plovdiv;26.9.2015;29.25;53.5;6.25;1005.25
